"TENo","count","inv.mean","inv.std.dev","participants.mean","distinct.cc","Status","Department  _","Department B _","Department C _","Department D _","Department E _","Department F _","Department G _","Department H _","Department I _","Department J _","Department K _","Department M _","Department N _","Department Q _","Department R _","Department S _","Department T _","Department U _","Department V _","Department W _","Department X _","Department Y _","Department Z _","status.bin"
"CN201404080419",1,0.872810576,NA,0,1,"Approval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404080420",3,0.288180391666667,0.323887506326661,7.33333333333333,1,"Approval",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404080421",6,0.145152618166667,0.0882585496125332,4.16666666666667,2,"Approval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404080422",28,0.0304419694285714,0.0436337895560318,0.25,3,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404080423",2,0.864793824,0,0,1,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404080423",2,0.864793824,0,0,1,"Rejected",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
"CN201404080424",1,0.863763792,NA,0,1,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404080425",3,0.292081877333333,0.23098328135163,8.33333333333333,2,"Approval",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404080426",16,0.0535613208125,0.038841714406798,0.6875,3,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404080427",2,0.881206303,0,0,1,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404080428",104,0.0171848807884615,0.0356296945961638,0.846153846153846,5,"Approval",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404080429",2,0.43368931,0.170021558551965,0,1,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404080430",6,0.143982018333333,0.150469552386252,3.33333333333333,4,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404080431",2,0.873432482,0,0,1,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404080432",2,0.87111977,0,0,1,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404080433",3,0.297348641333333,0.170570264875705,13.3333333333333,1,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404080434",3,0.284473250666667,0.159340614280007,2.33333333333333,3,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0"
"CN201404080435",25,0.03534798448,0.0384669512626921,1.4,5,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404080436",5,0.176503627,0.161773968195156,9.6,1,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404080437",2,0.4243607245,0.252835365544082,0,1,"Approval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404080438",10,0.0868002954,0.0876624690078245,2.7,5,"Approval",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404080439",1,0.868724462,NA,0,1,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404080440",50,0.03525622028,0.0681334988845894,2.12,3,"Approval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404080441",44,0.0406001035454545,0.0607699531933567,4.13636363636364,1,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404080442",12,0.0734536979166667,0.11832276687368,3.08333333333333,3,"Approval",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404080444",34,0.0515532922352941,0.108757210117426,2.88235294117647,2,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404080445",8,0.10864461,0.0710767135841032,3.875,3,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404080446",12,0.07270870675,0.168222784411526,2,5,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404080447",6,0.296501618666667,0.434784506360705,15,1,"Approval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404080448",20,0.043832688,0.0708127413550583,1.8,3,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404080450",7,0.121611707571429,0.0731143258319674,2.28571428571429,2,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404080451",2,0.429807258,0.424665544143296,8.5,1,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404080452",1,0.855095982,NA,14,1,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404080454",2,0.444171821,0.3129277174074,0,1,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404080455",19,0.0452185760526316,0.18149106347989,0.631578947368421,3,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404080456",4,0.4382807225,0.472006424654197,19.5,1,"Approval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404080457",6,0.30256196,0.121575875293826,0,2,"Approval",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404080458",4,0.213053581,0.139345204873304,1.5,3,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404080459",1,0.853113658,NA,9,1,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404080460",11,0.077227829,0.0604688954192708,0,2,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0"
"CN201404080461",1,0.859143228,NA,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0"
"CN201404080462",9,0.0971614217777778,0.107328409740135,4.22222222222222,5,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404080463",5,0.1747229362,0.194332753003963,6.4,4,"Approval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404080464",7,0.127496906,0.167930388313655,7.14285714285714,1,"Approval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404080465",9,0.0945433177777778,0.0845244458387473,0,3,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0"
"CN201404080466",1,0.8590995,NA,19,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0"
"CN201404080467",21,0.0420538110476191,0.0833131064032417,1.38095238095238,5,"Approval",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404080468",10,0.1750707758,0.155346983114498,6,2,"Approval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404080469",3,0.293916823333333,0.223703069461553,16.3333333333333,1,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404080470",8,0.108489741125,0.143986580763474,2.5,4,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404090001",16,0.108814662375,0.215955915074819,4,1,"Approval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404090002",16,0.0541381474375,0.062125148934677,0.9375,4,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0"
"CN201404090003",4,0.216715901,0.154461781661837,0,1,"Approval",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404090004",14,0.123560923428571,0.123170658184116,3.85714285714286,2,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404090005",37,0.0231859455405405,0.0328058537436042,0.027027027027027,4,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0"
"CN201404090006",8,0.106920176375,0.0672332488885581,1.375,4,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404090007",16,0.106920176375,0.0649534893009612,1.375,4,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404090007",16,0.106920176375,0.0649534893009612,1.375,4,"Rejected",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
"CN201404090008",3,0.284303198666667,0.0889124600983239,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0"
"CN201404090009",8,0.23937294425,0.223855133665594,0,1,"Approval",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404090010",4,0.4256215415,0.0294950325803122,5.5,1,"Approval",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404090010",4,0.4256215415,0.0294950325803122,5.5,1,"Rejected",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
"CN201404090011",9,0.0972548155555556,0.0873526386492821,5,3,"Approval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404090013",10,0.0866970494,0.141225694350293,2.3,2,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404090014",3,0.283809237,0.021237634614953,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0"
"CN201404090015",11,0.0789457992727273,0.0817216722800484,3.09090909090909,6,"Approval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404090016",1,0.857773092,NA,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0"
"CN201404090017",8,0.106721865,0.0747589037127455,2.25,2,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0"
"CN201404090018",1,0.856446684,NA,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0"
"CN201404090019",5,0.1709006458,0.0834517098852985,5,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0"
"CN201404090021",27,0.0330728383333333,0.0534864665634589,1.33333333333333,7,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"0"
"CN201404090022",2,0.4237074805,0.105624986900381,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0"
"CN201404090023",2,0.84675856,0,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0"
"CN201404090023",2,0.84675856,0,0,1,"Rejected",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"1"
"CN201404090024",1,0.846262979,NA,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0"
"CN201404090025",25,0.03530665288,0.0347962035128887,1.48,6,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404090026",17,0.0508371205294118,0.0424728499103703,1.35294117647059,3,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404090027",9,0.0951612823333333,0.053237976404278,3.33333333333333,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0"
"CN201404090028",4,0.22136197325,0.205389714945848,8.25,1,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404090029",1,0.851811543,NA,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0"
"CN201404090031",1,0.855698453,NA,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0"
"CN201404090032",1,0.868671017,NA,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0"
"CN201404090033",1,0.854240862,NA,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0"
"CN201404090036",1,0.853050496,NA,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0"
"CN201404090037",5,0.1697584092,0.0865726957119034,0,3,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0"
"CN201404090038",2,0.440007968,0.023595820948008,13,1,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404090039",6,0.141962112333333,0.0607003848857105,3.16666666666667,2,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0"
"CN201404090040",1,0.855513825,NA,9,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0"
"CN201404090041",27,0.033041797,0.042656730633932,1.85185185185185,6,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404090042",3,0.297018254,0.0787298469037834,12,1,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404090043",10,0.0872387876,0.119552830340611,3.3,3,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404090046",14,0.0610128316428571,0.0306928125341986,2.14285714285714,2,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404090047",5,0.170647025,0.214185065121878,1.4,3,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404090048",10,0.0847968361,0.088716913204527,0,2,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404090049",1,0.873578241,NA,0,1,"Rejected",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1"
"CN201404090050",1,0.862719185,NA,0,1,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404090051",1,0.858312401,NA,0,1,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404090053",7,0.123350752714286,0.197945083552122,3.85714285714286,2,"Approval",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404090054",9,0.0975080047777778,0.0805949772916568,3.44444444444444,2,"Approval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404090055",1,0.858370704,NA,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0"
"CN201404090056",20,0.04239331635,0.0200051711273892,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
"CN201404090057",9,0.0941890151111111,0.0656772492970071,0.444444444444444,2,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,"0"
"CN201404090058",14,0.0610033224285714,0.148919361675598,0,3,"Approval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404090059",5,0.169004805,0.0668018662270708,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
"CN201404090062",25,0.03440959292,0.0304215912691046,0.16,5,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"CN201404090063",14,0.0614776713571429,0.0805829535215659,0.5,3,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
"CN201404090064",1,0.882323789,NA,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0"
"CN201404090065",12,0.0713454540833333,0.0437165486351641,1.5,5,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404090066",8,0.1064072075,0.0718835936833704,1.25,5,"Approval",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404090067",8,0.10729064125,0.0702149928310611,2.75,4,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404090068",4,0.214217346,0.223632066191128,2.75,2,"Approval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404090069",5,0.1693313058,0.0315254262428884,2.6,1,"Approval",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404090070",1,0.884850281,NA,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0"
"CN201404090071",11,0.0772872369090909,0.00754109705033409,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
"CN201404090072",12,0.075201188,0.0794200348873271,5.91666666666667,3,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404090073",10,0.0855247086,0.0980335483919179,0.6,3,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404090074",4,0.21132524225,0.113883850807422,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
"CN201404090075",1,0.845641073,NA,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0"
"CN201404090076",2,0.4224294165,0.354980025900472,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,"0"
"CN201404090077",6,0.1427848415,0.115018761459401,3.33333333333333,1,"Approval",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404090078",11,0.0788909408181818,0.0708606893547953,3.18181818181818,4,"Approval",0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404090079",18,0.0480954679444444,0.017905942761611,3.05555555555556,2,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404090081",16,0.053090033125,0.0147101105971549,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
"CN201404090082",6,0.142048434,0.0341533490837145,0,2,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0"
"CN201404090084",6,0.145998830666667,0.153452208411572,9.83333333333333,2,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404090085",8,0.108426578625,0.138204752679604,2.25,3,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404090086",17,0.0505029691764706,0.0703500943549712,0.529411764705882,3,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404090088",2,0.4440795065,0.348311308918169,0,1,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404090089",16,0.0530745460625,0.0104279748818273,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
"CN201404090094",1,0.846928612,NA,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"CN201404090095",3,0.2825136,0.351363777433247,2,2,"Approval",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404090096",1,0.846807146,NA,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0"
"CN201404090097",27,0.0316392702962963,0.0441941335057627,0.259259259259259,4,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"CN201404090098",1,0.868807059,NA,0,1,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404090099",17,0.0507240370588235,0.0415929233096996,1.23529411764706,3,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404090100",15,0.0564732444,0.0224386224188366,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
"CN201404090101",1,0.84604434,NA,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0"
"CN201404090103",1,0.84686545,NA,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0"
"CN201404090104",1,0.868719603,NA,0,1,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404090105",18,0.0471147519444444,0.0181114150943508,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
"CN201404090106",3,0.281731359666667,0.287464756569855,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0"
"CN201404090107",17,0.0512787907058824,0.056211684032408,2,4,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404090108",5,0.1697093076,0.0718343176121553,1,2,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404090109",3,0.294010757,0.261340414593433,0,1,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404090110",1,0.844912277,NA,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,"0"
"CN201404090111",6,0.142187229333333,0.062330163340996,3.83333333333333,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0"
"CN201404090112",14,0.0616970667857143,0.0224353878957753,0.142857142857143,5,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"CN201404090113",4,0.21412867625,0.295513985366808,2.75,2,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404090114",22,0.0390872960454545,0.0617987695495881,0.409090909090909,6,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"CN201404090115",1,0.868719603,NA,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0"
"CN201404090116",10,0.0856995613,0.0366176971116811,3.2,2,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404090118",5,0.1755222112,0.0628981283497908,0,2,"Approval",0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404090119",11,0.0770774321818182,0.0831740709650952,0.545454545454545,3,"Approval",0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404090121",11,0.0778064486363636,0.168958231831014,0.272727272727273,3,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,"0"
"CN201404090122",1,0.851801826,NA,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,"0"
"CN201404090123",6,0.153334564333333,0.0923459691642752,0,1,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404090124",1,0.846904319,NA,3,1,"Approval",0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404090125",2,0.4295157395,0.494322696090487,6.5,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0"
"CN201404090126",1,0.864686934,NA,0,1,"Approval",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,"0"
"CN201404090127",6,0.145485434833333,0.189104651278608,3.66666666666667,4,"Approval",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404090128",14,0.0637352653571429,0.107528760000395,4.14285714285714,2,"Approval",0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
"CN201404090129",96,0.0192934792708333,0.03494105684464,1.47916666666667,5,"Approval",0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0"
